model,buchi,sccs,allstates,alltrans,buchisize,scclist,largest_scc,scc1k,scc10k,scc100k,persistence
peterson.3_F_02,spotba,113774,306663,1330601,2,161982:1-3432:5-2606:1-1680:1-36:9-27:223-21:1-9:417-1:113116-,161982,183428,161982,161982,yes
peterson.3_F_05,spotba,325,235162,752352,2,225037:1-4380:1-3266:1-2007:1-36:3-27:1-21:1-1:316-,225037,234690,225037,225037,no
peterson.3_F_07,spotba,21817,192776,606176,3,161982:1-3432:1-2606:1-1680:1-36:3-27:1-21:1-9:139-1:21669-,161982,169700,161982,161982,no
peterson.3_F_08,spotba,159469,369758,1244810,3,161982:1-3432:10-2606:1-1680:1-36:16-27:223-21:1-9:417-1:158799-,161982,200588,161982,161982,no
peterson.3_F_09,spotba,309,178343,1405537,2,170081:1-3480:1-2642:1-1684:1-36:3-27:1-21:1-1:300-,170081,177887,170081,170081,no
peterson.3_T_03,spotba,309,192614,608603,2,184001:1-3432:1-2964:1-1761:1-36:3-27:1-21:1-1:300-,184001,192158,184001,184001,no
peterson.3_T_04,spotba,129860,340149,1546031,2,161982:1-3432:10-2606:1-1680:1-36:16-27:223-21:1-9:417-1:129190-,161982,200588,161982,161982,yes
peterson.3_T_06,spotba,165828,335675,1375151,2,161982:1-3432:1-2606:1-1680:1-36:3-27:1-21:1-1:165819-,161982,169700,161982,161982,yes
peterson.4_F_01,spotba,40352,1256505,4385906,2,1146265:1-17539:1-14430:1-11776:1-10839:1-585:4-534:4-526:4-483:4-475:4-424:4-154:2-133:2-131:2-112:2-105:2-92:2-89:3-73:6-40:9-24:32-1:40261-,1146265,1200849,1200849,1146265,no
peterson.4_F_02,spotba,829698,2087542,10439454,2,1023501:1-17539:6-13557:1-10976:1-10112:1-2061:15-585:15-534:15-483:19-432:4-381:4-154:7-133:7-128:2-110:2-102:2-92:7-87:3-72:6-48:30-40:711-24:56-1:828783-,1023501,1194295,1163380,1023501,yes
peterson.4_F_05,spotba,29985,1162165,4016417,2,1062798:1-18192:1-14052:1-11379:1-10497:1-607:4-554:4-501:8-448:4-395:4-160:2-139:2-132:2-114:2-104:2-96:2-89:3-74:6-40:9-24:32-1:29894-,1062798,1116918,1116918,1062798,no
peterson.4_F_08,spotba,990003,2373096,8790457,3,1023501:1-17539:12-13557:1-10976:1-10112:1-2061:15-585:26-534:26-483:30-432:4-381:4-154:12-133:12-128:2-110:2-102:2-92:12-87:3-72:6-48:30-40:711-24:80-1:989010-,1023501,1299529,1268614,1023501,no
peterson.4_T_03,spotba,29305,1125584,3886878,2,1028999:1-17539:1-13645:1-11064:1-10200:1-585:4-534:4-489:4-483:4-438:4-387:4-154:2-133:2-128:2-110:2-102:2-92:2-87:3-72:6-40:9-24:32-1:29214-,1028999,1081447,1081447,1028999,no
peterson.4_T_04,spotba,856006,2239099,11575212,2,1023501:1-17539:12-13557:1-10976:1-10112:1-2061:15-585:26-534:26-483:30-432:4-381:4-154:12-133:12-128:2-110:2-102:2-92:12-87:3-72:6-48:30-40:711-24:80-1:855013-,1023501,1299529,1268614,1023501,yes
peterson.4_T_06,spotba,1148594,2239039,11449204,2,1023501:1-17539:1-13557:1-10976:1-10112:1-585:4-534:4-483:8-432:4-381:4-154:2-133:2-128:2-110:2-102:2-92:2-87:3-72:6-40:9-24:32-1:1148503-,1023501,1075685,1075685,1023501,yes
peterson.4_T_07,spotba,35159,1125604,3883814,3,1023501:1-17539:1-13557:1-10976:1-10112:1-585:4-534:4-483:8-432:4-381:4-154:2-133:2-128:2-110:2-102:2-92:2-87:3-72:6-40:9-24:32-1:35068-,1023501,1075685,1075685,1023501,no
peterson.4_T_09,spotba,29115,1119560,15241844,2,1023501:1-17539:1-13557:1-10976:1-10112:1-585:4-534:4-483:8-432:4-381:4-154:2-133:2-128:2-110:2-102:2-92:2-87:3-72:6-40:9-24:32-1:29024-,1023501,1075685,1075685,1023501,no
peterson.5_T_03,spotba,180591,149693650,645193834,2,144787468:1-1209845:1-1199705:1-1190426:1-1081608:1-7694:1-7642:1-7590:1-7052:1-7000:1-6948:1-24:4-1:180576-,144787468,149512978,149469052,149469052,no
peterson.7_T_03,spotba,2237485,142749976,617265378,2,132975825:1-1789020:1-1263212:1-979174:1-883224:1-824066:1-46062:4-37873:4-32778:4-31229:4-30290:4-25362:4-23980:4-21506:2-20660:4-19391:4-19104:2-18122:4-16031:2-15961:2-14282:2-12360:2-11867:2-11313:2-10981:2-10788:2-9765:3-8734:3-8476:3-7184:3-6926:3-6668:3-4035:3-3863:3-3691:3-3519:3-1038:8-962:8-886:16-816:8-810:8-740:8-734:8-664:8-588:8-303:4-276:4-264:4-240:4-225:8-216:4-204:22-186:4-183:48-168:18-150:48-147:4-132:108-117:61-102:235-60:574-35:80-1:2236079-,132975825,140342782,140145895,138714521,no
peterson.7_T_07,spotba,2513759,142750012,617076330,3,132714927:1-1789020:1-1260276:1-976292:1-880432:1-821400:1-46062:4-37873:4-32778:4-31229:4-30190:4-25262:4-23880:4-21506:2-20560:4-19291:4-19104:2-18022:4-15963:2-15961:2-14225:2-12292:2-11821:2-11245:2-10924:2-10788:2-9709:3-8689:3-8431:3-7150:3-6892:3-6634:3-4035:3-3863:3-3691:3-3519:3-1038:8-962:8-886:16-810:16-734:16-658:8-582:8-303:4-276:4-264:4-240:4-225:8-216:4-204:22-186:4-183:48-168:18-150:48-147:4-132:108-117:61-102:235-60:574-35:80-1:2512353-,132714927,140066736,139870593,138442347,no
phils.1_F_01,spotba,3,97,256,2,95:1-1:2-,95,0,0,0,no
phils.1_F_02,spotba,18,159,594,2,79:1-36:1-12:2-4:2-1:12-,79,0,0,0,yes
phils.1_F_03,spotba,3,106,313,2,104:1-1:2-,104,0,0,0,no
phils.1_F_04,spotba,15,107,299,2,79:1-12:1-4:1-1:12-,79,0,0,0,yes
phils.1_F_05,spotba,3,135,357,2,133:1-1:2-,133,0,0,0,no
phils.1_F_06,spotba,76,154,467,2,79:1-1:75-,79,0,0,0,yes
phils.2_F_01,spotba,2,694,2776,2,693:1-1:1-,693,0,0,0,no
phils.2_F_02,spotba,64,1161,6629,2,581:1-370:1-66:2-10:2-1:58-,581,0,0,0,yes
phils.2_F_03,spotba,1,714,3236,2,714:1-1:0-,714,0,0,0,no
phils.2_F_04,spotba,61,715,2880,2,581:1-66:1-10:1-1:58-,581,0,0,0,yes
phils.2_F_05,spotba,2,987,4035,2,986:1-1:1-,986,0,0,0,no
phils.2_F_06,spotba,312,1122,5130,2,581:1-26:1-11:10-4:35-1:265-,581,0,0,0,yes
phils.3_F_01,spotba,2,891,3565,2,890:1-1:1-,890,0,0,0,no
phils.3_F_02,spotba,95,1458,8154,2,729:1-324:1-108:2-36:2-12:2-4:2-1:85-,729,0,0,0,yes
phils.3_F_03,spotba,1,970,4386,2,970:1-1:0-,970,0,0,0,no
phils.3_F_04,spotba,87,971,4099,2,729:1-108:1-36:1-12:1-4:1-1:82-,729,0,0,0,yes
phils.3_F_05,spotba,2,1296,5457,2,1295:1-1:1-,1295,1295,0,0,no
phils.3_T_06,spotba,651,1379,5701,2,729:1-1:650-,729,0,0,0,yes
phils.4_F_01,spotba,2,411654,3756604,2,411653:1-1:1-,411653,411653,411653,411653,no
phils.4_F_02,spotba,35448,681577,8745241,2,340789:1-196130:1-43058:2-9210:2-1898:2-370:2-66:2-10:2-1:35434-,340789,645251,623035,536919,yes
phils.4_F_03,spotba,1,430834,4527732,2,430834:1-1:0-,430834,430834,430834,430834,no
phils.4_F_04,spotba,35441,430835,4055656,2,340789:1-43058:1-9210:1-1898:1-370:1-66:1-10:1-1:35434-,340789,394955,383847,340789,yes
phils.4_F_05,spotba,2,586631,6166143,2,586630:1-1:1-,586630,586630,586630,586630,no
phils.4_F_06,spotba,156995,603506,5272200,2,340789:1-502:1-247:18-120:135-57:546-26:1287-11:1782-4:1386-1:151839-,340789,340789,340789,340789,yes
phils.5_F_01,spotba,3,649537,5176608,2,649535:1-1:2-,649535,649535,649535,649535,no
phils.5_F_02,spotba,59074,1062879,11849122,2,531439:1-236196:1-78732:2-26244:2-8748:2-2916:2-972:2-324:2-108:2-36:2-12:2-4:2-1:59052-,531439,1000915,977587,767635,yes
phils.5_F_03,spotba,3,708586,6515041,2,708584:1-1:2-,708584,708584,708584,708584,no
phils.5_F_04,spotba,59063,708587,6062355,2,531439:1-78732:1-26244:1-8748:1-2916:1-972:1-324:1-108:1-36:1-12:1-4:1-1:59052-,531439,648079,636415,531439,yes
phils.5_F_05,spotba,3,843534,8930161,2,843532:1-1:2-,843532,843532,843532,843532,no
phils.5_F_06,spotba,316203,847641,6051963,2,531439:1-1:316202-,531439,531439,531439,531439,yes
phils.6_F_01,spotba,3,17537551,174844062,2,17537549:1-1:2-,17537549,17537549,17537549,17537549,no
phils.6_F_02,spotba,1594354,28697811,399643576,2,14348905:1-6377292:1-2125764:2-708588:2-236196:2-78732:2-26244:2-8748:2-2916:2-972:2-324:2-108:2-36:2-12:2-4:2-1:1594326-,14348905,27100573,27077245,26867293,yes
phils.6_F_03,spotba,3,19131874,220547974,2,19131872:1-1:2-,19131872,19131872,19131872,19131872,no
phils.6_F_04,spotba,1594340,19131875,205136214,2,14348905:1-2125764:1-708588:1-236196:1-78732:1-26244:1-8748:1-2916:1-972:1-324:1-108:1-36:1-12:1-4:1-1:1594326-,14348905,17536093,17524429,17419453,yes
phils.6_F_05,spotba,3,20943771,320443006,2,20943769:1-1:2-,20943769,20943769,20943769,20943769,no
phils.6_F_06,spotba,6627649,20976553,183876888,2,14348905:1-1:6627648-,14348905,14348905,14348905,14348905,yes
phils.8_F_01,spotba,3,52612657,559607344,2,52612655:1-1:2-,52612655,52612655,52612655,52612655,no
phils.8_F_03,spotba,3,57395626,706285045,2,57395624:1-1:2-,57395624,57395624,57395624,57395624,no
phils.8_F_04,spotba,4782987,57395627,656861063,2,43046719:1-6377292:1-2125764:1-708588:1-236196:1-78732:1-26244:1-8748:1-2916:1-972:1-324:1-108:1-36:1-12:1-4:1-1:4782972-,43046719,52611199,52599535,52494559,yes
protocols.1_F_01,spotba,2026,4455,11970,2,2430:1-1:2025-,2430,2430,0,0,yes
protocols.1_F_03,spotba,1,4046,10700,2,4046:1-1:0-,4046,4046,0,0,no
protocols.1_F_05,spotba,2005,4434,10800,4,2430:1-1:2004-,2430,2430,0,0,yes
protocols.1_F_06,spotba,2005,4434,10799,4,2430:1-1:2004-,2430,2430,0,0,yes
protocols.1_T_02,spotba,2025,2025,3240,1,1:2025-,1,0,0,0,yes
protocols.1_T_04,spotba,2429,4858,14936,2,2430:1-1:2428-,2430,2430,0,0,yes
protocols.2_F_01,spotba,1060,12696,47913,2,10656:1-96:6-8:18-4:33-2:186-1:816-,10656,10656,10656,0,yes
protocols.2_F_02,spotba,1053,1464,3241,1,8:18-4:33-2:186-1:816-,8,0,0,0,yes
protocols.2_F_03,spotba,34,18726,69423,2,17712:1-160:6-4:3-2:18-1:6-,17712,17712,17712,0,no
protocols.2_F_04,spotba,8628,22547,97266,2,10656:1-96:6-8:48-4:174-2:1836-1:6563-,10656,10656,10656,0,yes
protocols.2_F_05,spotba,557,12007,45136,4,10656:1-96:6-8:9-4:18-2:108-1:415-,10656,10656,10656,0,yes
protocols.2_T_06,spotba,528,728,1598,4,8:9-4:15-2:92-1:412-,8,0,0,0,yes
protocols.3_F_01,spotba,1108,3771,10770,2,2664:1-1:1107-,2664,2664,0,0,yes
protocols.3_F_03,spotba,250,4681,12718,2,4432:1-1:249-,4432,4432,0,0,no
protocols.3_F_04,spotba,2966,5629,17684,2,2664:1-1:2965-,2664,2664,0,0,yes
protocols.3_F_05,spotba,631,3294,9302,4,2664:1-1:630-,2664,2664,0,0,yes
protocols.3_T_02,spotba,963,963,1500,1,1:963-,1,0,0,0,yes
protocols.3_T_06,spotba,483,483,751,4,1:483-,1,0,0,0,yes
protocols.4_F_01,spotba,217450,590481,1995326,2,373032:1-1:217449-,373032,373032,373032,373032,yes
protocols.4_F_03,spotba,110350,731901,2381594,2,621552:1-1:110349-,621552,621552,621552,621552,no
protocols.4_F_04,spotba,505374,878405,3309388,2,373032:1-1:505373-,373032,373032,373032,373032,yes
protocols.4_F_05,spotba,141832,514863,1725164,4,373032:1-1:141831-,373032,373032,373032,373032,yes
protocols.4_T_02,spotba,151245,151245,276518,1,1:151245-,1,0,0,0,yes
protocols.4_T_06,spotba,75624,75624,138260,4,1:75624-,1,0,0,0,yes
protocols.5_F_01,spotba,475384,1339023,4489246,2,863640:1-1:475383-,863640,863640,863640,863640,yes
protocols.5_F_02,spotba,342687,342687,622040,1,1:342687-,1,0,0,0,yes
protocols.5_F_03,spotba,221170,1660249,5356594,2,1439080:1-1:221169-,1439080,1439080,1439080,1439080,no
protocols.5_F_04,spotba,1128890,1992529,7442332,2,863640:1-1:1128889-,863640,863640,863640,863640,yes
protocols.5_F_05,spotba,304045,1167684,3881184,4,863640:1-1:304044-,863640,863640,863640,863640,yes
protocols.5_T_06,spotba,171345,171345,311021,4,1:171345-,1,0,0,0,yes
public_subscribe.1_F_01,spotba,143,580,905,2,219:1-105:1-46:1-27:1-12:4-1:135-,219,0,0,0,no
public_subscribe.1_F_03,spotba,143,580,873,2,219:1-105:1-46:1-27:1-12:4-1:135-,219,0,0,0,no
public_subscribe.1_F_04,spotba,295,772,1217,2,219:1-105:1-46:1-27:1-12:7-8:1-1:283-,219,0,0,0,yes
public_subscribe.1_T_02,spotba,183,620,913,2,219:1-105:1-46:1-27:1-12:4-1:175-,219,0,0,0,yes
public_subscribe.1_T_05,spotba,143,580,1017,2,219:1-105:1-46:1-27:1-12:4-1:135-,219,0,0,0,yes
public_subscribe.1_T_06,spotba,143,580,1017,3,219:1-105:1-46:1-27:1-12:4-1:135-,219,0,0,0,yes
public_subscribe.2_F_01,spotba,319924,1935075,6631524,2,655344:1-147980:1-146668:1-32654:1-9744:25-5670:2-5566:2-1148:4-968:50-724:150-720:1-537:4-312:350-204:2-105:120-96:573-46:288-27:16-12:1144-8:12-1:317177-,655344,1253310,982646,949992,no
public_subscribe.2_F_03,spotba,296220,1867995,6182308,2,637456:1-144208:1-142896:1-31966:1-9360:25-5658:2-5554:2-1147:4-920:50-720:1-708:150-536:4-304:350-204:2-105:120-96:573-46:288-27:16-12:1144-8:12-1:293473-,637456,1217538,956526,924560,no
public_subscribe.2_F_04,spotba,668606,2643849,8803178,2,628128:1-142832:1-141520:1-31830:1-9360:25-5574:2-5470:2-1140:4-920:50-849:50-720:1-708:330-529:4-304:530-204:2-105:620-96:1345-68:120-46:788-27:16-12:4340-8:132-1:660241-,628128,1204958,944310,912480,yes
public_subscribe.2_T_02,spotba,418420,1977587,6437388,2,628128:1-142832:1-141520:1-31830:1-9360:25-5574:2-5470:2-1140:4-920:50-720:1-708:150-529:4-304:350-204:2-105:120-96:573-46:288-27:16-12:1144-8:12-1:415673-,628128,1204958,944310,912480,yes
public_subscribe.2_T_05,spotba,254994,1568145,6212810,2,506028:1-147666:1-114094:1-32668:1-9600:20-5706:2-4488:2-1180:2-1162:2-944:40-744:1-732:60-728:60-540:2-529:2-316:140-312:140-212:1-210:1-200:5-105:98-100:455-68:5-46:250-27:14-12:1023-8:12-1:252653-,506028,1017528,800456,767788,yes
public_subscribe.2_T_06,spotba,462848,3010435,11131804,3,628128:1-506028:1-147666:1-141520:1-114094:1-32668:1-9600:20-9360:20-5706:2-5470:2-4488:2-1180:2-1162:2-944:40-920:40-744:1-732:60-728:60-708:110-540:2-529:4-316:140-312:140-304:270-212:1-210:1-200:5-105:186-100:455-96:428-68:5-46:486-27:18-12:1815-8:16-1:458509-,628128,1985316,1570104,1537436,yes
public_subscribe.3_F_01,spotba,319924,1935075,6631524,2,655344:1-147980:1-146668:1-32654:1-9744:25-5670:2-5566:2-1148:4-968:50-724:150-720:1-537:4-312:350-204:2-105:120-96:573-46:288-27:16-12:1144-8:12-1:317177-,655344,1253310,982646,949992,no
public_subscribe.3_F_03,spotba,296220,1867995,6182308,2,637456:1-144208:1-142896:1-31966:1-9360:25-5658:2-5554:2-1147:4-920:50-720:1-708:150-536:4-304:350-204:2-105:120-96:573-46:288-27:16-12:1144-8:12-1:293473-,637456,1217538,956526,924560,no
public_subscribe.3_F_04,spotba,668606,2643849,8803178,2,628128:1-142832:1-141520:1-31830:1-9360:25-5574:2-5470:2-1140:4-920:50-849:50-720:1-708:330-529:4-304:530-204:2-105:620-96:1345-68:120-46:788-27:16-12:4340-8:132-1:660241-,628128,1204958,944310,912480,yes
public_subscribe.3_T_02,spotba,418420,1977587,6437388,2,628128:1-142832:1-141520:1-31830:1-9360:25-5574:2-5470:2-1140:4-920:50-720:1-708:150-529:4-304:350-204:2-105:120-96:573-46:288-27:16-12:1144-8:12-1:415673-,628128,1204958,944310,912480,yes
public_subscribe.3_T_05,spotba,254994,1568145,6212810,2,506028:1-147666:1-114094:1-32668:1-9600:20-5706:2-4488:2-1180:2-1162:2-944:40-744:1-732:60-728:60-540:2-529:2-316:140-312:140-212:1-210:1-200:5-105:98-100:455-68:5-46:250-27:14-12:1023-8:12-1:252653-,506028,1017528,800456,767788,yes
public_subscribe.3_T_06,spotba,462848,3010435,11131804,3,628128:1-506028:1-147666:1-141520:1-114094:1-32668:1-9600:20-9360:20-5706:2-5470:2-4488:2-1180:2-1162:2-944:40-920:40-744:1-732:60-728:60-708:110-540:2-529:4-316:140-312:140-304:270-212:1-210:1-200:5-105:186-100:455-96:428-68:5-46:486-27:18-12:1815-8:16-1:458509-,628128,1985316,1570104,1537436,yes
public_subscribe.4_F_01,spotba,319924,1935075,6631524,2,655344:1-147980:1-146668:1-32654:1-9744:25-5670:2-5566:2-1148:4-968:50-724:150-720:1-537:4-312:350-204:2-105:120-96:573-46:288-27:16-12:1144-8:12-1:317177-,655344,1253310,982646,949992,no
public_subscribe.4_F_03,spotba,296220,1867995,6182308,2,637456:1-144208:1-142896:1-31966:1-9360:25-5658:2-5554:2-1147:4-920:50-720:1-708:150-536:4-304:350-204:2-105:120-96:573-46:288-27:16-12:1144-8:12-1:293473-,637456,1217538,956526,924560,no
public_subscribe.4_F_04,spotba,668606,2643849,8803178,2,628128:1-142832:1-141520:1-31830:1-9360:25-5574:2-5470:2-1140:4-920:50-849:50-720:1-708:330-529:4-304:530-204:2-105:620-96:1345-68:120-46:788-27:16-12:4340-8:132-1:660241-,628128,1204958,944310,912480,yes
public_subscribe.4_T_02,spotba,418420,1977587,6437388,2,628128:1-142832:1-141520:1-31830:1-9360:25-5574:2-5470:2-1140:4-920:50-720:1-708:150-529:4-304:350-204:2-105:120-96:573-46:288-27:16-12:1144-8:12-1:415673-,628128,1204958,944310,912480,yes
public_subscribe.4_T_05,spotba,254994,1568145,6212810,2,506028:1-147666:1-114094:1-32668:1-9600:20-5706:2-4488:2-1180:2-1162:2-944:40-744:1-732:60-728:60-540:2-529:2-316:140-312:140-212:1-210:1-200:5-105:98-100:455-68:5-46:250-27:14-12:1023-8:12-1:252653-,506028,1017528,800456,767788,yes
public_subscribe.4_T_06,spotba,462848,3010435,11131804,3,628128:1-506028:1-147666:1-141520:1-114094:1-32668:1-9600:20-9360:20-5706:2-5470:2-4488:2-1180:2-1162:2-944:40-920:40-744:1-732:60-728:60-708:110-540:2-529:4-316:140-312:140-304:270-212:1-210:1-200:5-105:186-100:455-96:428-68:5-46:486-27:18-12:1815-8:16-1:458509-,628128,1985316,1570104,1537436,yes
rether.1_F_01,spotba,291,3013,3422,4,2723:1-1:290-,2723,2723,0,0,no
rether.1_F_03,spotba,725,3356,3780,4,2632:1-1:724-,2632,2632,0,0,no
rether.1_F_05,spotba,338,1411,1555,2,994:1-81:1-1:336-,994,0,0,0,yes
rether.1_F_07,spotba,2,2471,2768,2,2470:1-1:1-,2470,2470,0,0,no
rether.1_F_09,spotba,2,2458,2755,2,2457:1-1:1-,2457,2457,0,0,no
rether.1_F_10,spotba,1196,4879,8120,2,2457:1-994:1-81:1-78:2-1:1191-,2457,2457,0,0,yes
rether.1_T_02,spotba,375,2831,3154,5,2457:1-1:374-,2457,2457,0,0,yes
rether.1_T_04,spotba,901,5813,6488,5,2457:2-1:899-,2457,4914,0,0,yes
rether.1_T_06,spotba,339,3868,4330,3,2457:1-994:1-81:1-1:336-,2457,2457,0,0,yes
rether.1_T_08,spotba,2333,4789,7788,2,2457:1-1:2332-,2457,2457,0,0,yes
rether.2_F_01,spotba,425,9901,11187,4,9477:1-1:424-,9477,9477,0,0,no
rether.2_F_03,spotba,1391,10471,11736,4,9081:1-1:1390-,9081,9081,0,0,no
rether.2_F_05,spotba,522,4853,5341,2,4309:1-24:1-1:520-,4309,4309,0,0,yes
rether.2_F_07,spotba,2,9293,10344,2,9292:1-1:1-,9292,9292,0,0,no
rether.2_F_09,spotba,2,9278,10329,2,9277:1-1:1-,9277,9277,0,0,no
rether.2_F_10,spotba,4443,18392,30355,2,9277:1-4309:1-92:3-24:4-1:4434-,9277,13586,0,0,yes
rether.2_T_02,spotba,681,9957,11029,5,9277:1-1:680-,9277,9277,0,0,yes
rether.2_T_04,spotba,1545,20097,22308,5,9277:2-1:1543-,9277,18554,0,0,yes
rether.2_T_06,spotba,523,14130,15733,3,9277:1-4309:1-24:1-1:520-,9277,13586,0,0,yes
rether.2_T_08,spotba,9031,18307,30066,2,9277:1-1:9030-,9277,9277,0,0,yes
rether.3_F_01,spotba,2522,308378,341775,4,305857:1-1:2521-,305857,305857,305857,305857,no
rether.3_F_03,spotba,11499,309611,342354,4,298113:1-1:11498-,298113,298113,298113,298113,no
rether.3_F_05,spotba,3553,145484,159388,2,141772:1-161:1-1:3551-,141772,141772,141772,141772,yes
rether.3_F_07,spotba,2,305357,334539,2,305356:1-1:1-,305356,305356,305356,305356,no
rether.3_F_09,spotba,2,305334,334516,2,305333:1-1:1-,305333,305333,305333,305333,no
rether.3_F_10,spotba,159201,607382,991098,2,305333:1-141772:1-161:1-154:6-1:159192-,305333,447105,447105,447105,yes
rether.3_T_02,spotba,4602,309934,339236,5,305333:1-1:4601-,305333,305333,305333,305333,yes
rether.3_T_04,spotba,12840,623504,682817,5,305333:2-1:12838-,305333,610666,610666,610666,yes
rether.3_T_06,spotba,3554,450817,494421,3,305333:1-141772:1-161:1-1:3551-,305333,447105,447105,447105,yes
rether.3_T_08,spotba,302820,608152,994230,2,305333:1-1:302819-,305333,305333,305333,305333,yes
rether.4_F_01,spotba,111839,1173831,1563827,4,1015337:1-297:18-288:144-1:111676-,1015337,1015337,1015337,1015337,no
rether.4_F_03,spotba,203524,1239174,1648505,4,988995:1-297:18-288:144-1:203361-,988995,988995,988995,988995,no
rether.4_F_05,spotba,87112,747555,989060,2,623268:1-297:17-288:112-1:86982-,623268,623268,623268,623268,yes
rether.4_F_07,spotba,99000,1162462,1545154,2,1016807:1-297:18-288:144-1:98837-,1016807,1016807,1016807,1016807,no
rether.4_F_08,spotba,1244637,2304357,4565921,2,1013065:1-297:18-288:144-1:1244474-,1013065,1013065,1013065,1013065,yes
rether.4_F_09,spotba,97806,1158390,1540029,2,1013929:1-297:18-288:144-1:97643-,1013929,1013929,1013929,1013929,no
rether.4_F_10,spotba,580753,2308396,4587447,2,1013065:1-623268:1-297:37-288:280-1:580434-,1013065,1636333,1636333,1636333,yes
rether.4_T_02,spotba,118023,1177743,1560252,5,1013065:1-297:18-288:144-1:117860-,1013065,1013065,1013065,1013065,yes
rether.4_T_04,spotba,299054,2418494,3207707,5,1013065:2-297:36-288:288-1:298728-,1013065,2026130,2026130,2026130,yes
rether.4_T_06,spotba,184443,1904606,2528630,3,1013065:1-623268:1-297:35-288:256-1:184150-,1013065,1636333,1636333,1636333,yes
rether.5_F_01,spotba,30545,3051503,3359086,4,3020959:1-1:30544-,3020959,3020959,3020959,3020959,no
rether.5_F_03,spotba,190821,3135321,3443347,4,2944501:1-1:190820-,2944501,2944501,2944501,2944501,no
rether.5_F_05,spotba,39966,1684032,1844336,2,1643918:1-150:1-1:39964-,1643918,1643918,1643918,1643918,yes
rether.5_F_07,spotba,2,3017137,3302444,2,3017136:1-1:1-,3017136,3017136,3017136,3017136,no
rether.5_F_09,spotba,2,3017044,3302351,2,3017043:1-1:1-,3017043,3017043,3017043,3017043,no
rether.5_F_10,spotba,1351525,6015383,9836736,2,3017043:1-1643918:1-290:9-150:2-1:1351512-,3017043,4660961,4660961,4660961,yes
rether.5_T_02,spotba,48717,3065759,3353500,5,3017043:1-1:48716-,3017043,3017043,3017043,3017043,yes
rether.5_T_04,spotba,193716,6227800,6816414,5,3017043:2-1:193714-,3017043,6034086,6034086,6034086,yes
rether.5_T_06,spotba,39967,4701075,5151229,3,3017043:1-1643918:1-150:1-1:39964-,3017043,4660961,4660961,4660961,yes
rether.5_T_08,spotba,2994973,6012015,9828450,2,3017043:1-1:2994972-,3017043,3017043,3017043,3017043,yes
rether.6_F_01,spotba,535466,5983216,7934434,4,5357243:1-385:22-374:220-1:535223-,5357243,5357243,5357243,5357243,no
rether.6_F_03,spotba,925319,6258442,8290532,4,5242616:1-385:22-374:220-1:925076-,5242616,5242616,5242616,5242616,no
rether.6_F_05,spotba,401315,3732984,4919150,2,3256466:1-385:21-374:180-1:401113-,3256466,3256466,3256466,3256466,yes
rether.6_F_07,spotba,482348,5937503,7859933,2,5364648:1-385:22-374:220-1:482105-,5364648,5364648,5364648,5364648,no
rether.6_F_08,spotba,6362625,11804115,23337919,2,5350983:1-385:22-374:220-1:6362382-,5350983,5350983,5350983,5350983,yes
rether.6_F_09,spotba,479746,5924788,7843444,2,5354535:1-385:22-374:220-1:479503-,5354535,5354535,5354535,5354535,no
rether.6_F_10,spotba,3030481,11815598,23397406,2,5350983:1-3256466:1-385:45-374:430-1:3030004-,5350983,8607449,8607449,8607449,yes
rether.6_T_02,spotba,560766,6002256,7923961,5,5350983:1-385:22-374:220-1:560523-,5350983,5350983,5350983,5350983,yes
rether.6_T_04,spotba,1394587,12277567,16221987,5,5350983:2-385:44-374:440-1:1394101-,5350983,10701966,10701966,10701966,yes
rether.6_T_06,spotba,879518,9652677,12761090,3,5350983:1-3256466:1-385:43-374:400-1:879073-,5350983,8607449,8607449,8607449,yes
rether.7_F_01,spotba,89485,4887739,5443741,4,4798255:1-1:89484-,4798255,4798255,4798255,4798255,no
rether.7_F_03,spotba,612112,5265593,5850764,4,4653482:1-1:612111-,4653482,4653482,4653482,4653482,no
rether.7_F_05,spotba,106600,3311724,3677484,2,3205046:1-80:1-1:106598-,3205046,3205046,3205046,3205046,yes
rether.7_F_07,spotba,2,4789678,5317468,2,4789677:1-1:1-,4789677,4789677,4789677,4789677,no
rether.7_F_09,spotba,2,4789409,5317199,2,4789408:1-1:1-,4789408,4789408,4789408,4789408,no
rether.7_F_10,spotba,1560704,9560767,15880554,2,4789408:1-3205046:1-468:11-80:6-1:1560685-,4789408,7994454,7994454,7994454,yes
rether.7_T_02,spotba,117085,4906492,5445870,5,4789408:1-1:117084-,4789408,4789408,4789408,4789408,yes
rether.7_T_04,spotba,579543,10158357,11282857,5,4789408:2-1:579541-,4789408,9578816,9578816,9578816,yes
rether.7_T_06,spotba,106601,8101132,9001582,3,4789408:1-3205046:1-80:1-1:106598-,4789408,7994454,7994454,7994454,yes
rether.7_T_08,spotba,4743470,9532877,15786260,2,4789408:1-1:4743469-,4789408,4789408,4789408,4789408,yes
szymanski.1_F_01,spotba,4,21339,60418,2,19923:1-716:1-675:1-25:1-1:0-,19923,19923,19923,0,no
szymanski.1_F_02,spotba,14823,39665,119080,2,18913:1-683:1-643:1-121:5-100:5-81:5-25:1-11:83-10:113-9:155-1:14453-,18913,18913,18913,0,yes
szymanski.1_F_04,spotba,4,20928,58477,2,19533:1-706:1-664:1-25:1-1:0-,19533,19533,19533,0,no
